NOME;ANO;IAA;IEG;IPS;IDA;IPP;IPV;IAN;INDE;PONTO_VIRADA;IDADE_ALUNO;PEDRA
ALUNO-1015;2021;9.6;8.9;7.5;6.9;7.9;9.1;10.0;8.475;Sim;;Topázio
ALUNO-1016;2021;9.0;0.8;7.5;1.1;7.5;8.3;5.0;4.946;Não;;Quartzo
ALUNO-1017;2021;8.8;7.2;7.5;5.8;7.9;9.2;10.0;7.844;Sim;;Ametista
ALUNO-1022;2021;9.0;9.2;7.5;1.9;7.7;7.9;10.0;7.219;Não;;Ametista
ALUNO-1023;2021;9.0;10.0;7.5;5.8;7.5;9.2;5.0;7.896;Sim;;Ametista
ALUNO-1026;2021;9.6;6.1;7.5;5.6;7.1;6.2;10.0;7.008;Não;;Ametista
ALUNO-1027;2021;7.5;3.9;0.0;6.8;7.1;5.4;10.0;5.672;Não;;Ágata
ALUNO-1028;2021;8.4;5.4;7.5;7.1;7.5;7.8;5.0;6.917;Não;;Ametista
ALUNO-1029;2021;9.0;7.9;7.5;8.4;9.2;9.7;10.0;8.782;Sim;;Topázio
ALUNO-1031;2021;9.5;10.0;7.5;8.1;7.5;9.0;10.0;8.863;Sim;;Topázio
ALUNO-1032;2021;10.0;8.3;7.5;5.1;8.5;8.3;5.0;7.451;Não;;Ametista
ALUNO-1034;2021;8.0;9.2;7.5;5.8;8.3;9.0;5.0;7.679;Sim;;Ametista
ALUNO-1035;2021;9.5;7.9;6.9;6.0;8.8;9.6;5.0;7.718;Sim;;Ametista
ALUNO-1038;2021;8.3;6.1;0.0;6.5;8.0;7.3;10.0;6.619;Não;;Ágata
ALUNO-1043;2021;9.5;10.0;7.5;6.8;7.5;7.8;10.0;8.367;Não;;Topázio
ALUNO-1044;2021;9.0;10.0;7.5;5.5;7.5;8.8;10.0;8.25;Não;;Topázio
ALUNO-1049;2021;7.9;8.8;7.5;6.0;8.5;8.1;5.0;7.457;Não;;Ametista
ALUNO-1050;2021;10.0;10.0;7.5;6.9;7.5;9.5;10.0;8.788;Sim;;Topázio
ALUNO-1051;2021;0.0;1.7;7.5;1.3;6.9;2.9;10.0;3.599;Não;;Quartzo
ALUNO-1055;2021;7.5;4.7;5.0;4.7;7.7;7.6;10.0;6.421;Não;;Ágata
ALUNO-1057;2021;8.3;5.6;7.5;5.8;8.3;9.0;10.0;7.494;Sim;;Ametista
ALUNO-1063;2021;9.5;0.0;7.5;2.3;7.5;7.5;5.0;4.9;Não;;Quartzo
ALUNO-1064;2021;10.0;10.0;0.0;6.3;5.0;7.8;5.0;6.817;Não;;Ágata
ALUNO-1065;2021;9.5;10.0;7.5;7.0;7.5;8.3;5.0;8.0;Não;;Ametista
ALUNO-1066;2021;6.7;4.7;7.5;5.8;7.3;6.5;10.0;6.54;Não;;Ágata
ALUNO-1067;2021;9.5;10.0;7.5;8.1;8.8;9.2;5.0;8.544;Sim;;Topázio
ALUNO-1068;2021;9.2;8.6;7.5;6.8;8.1;7.2;5.0;7.501;Não;;Ametista
ALUNO-1070;2021;9.5;9.6;7.5;5.4;8.3;8.7;5.0;7.758;Não;;Ametista
ALUNO-1071;2021;9.5;7.1;7.5;5.7;7.3;8.6;5.0;7.194;Não;;Ametista
ALUNO-1072;2021;9.2;5.3;7.5;4.6;7.5;8.2;10.0;7.033;Não;;Ametista
ALUNO-1073;2021;8.5;8.3;7.5;5.4;7.5;6.6;5.0;6.914;Não;;Ametista
ALUNO-1075;2021;7.5;7.2;7.5;6.3;7.8;9.4;10.0;7.859;Sim;;Ametista
ALUNO-1078;2021;9.0;1.7;8.1;0.0;7.7;5.7;5.0;4.45;Não;;Quartzo
ALUNO-1083;2021;0.0;2.9;5.0;0.0;7.8;5.7;5.0;3.498;Não;;Quartzo
ALUNO-1084;2021;8.0;9.6;6.9;5.6;7.9;8.2;10.0;7.954;Não;;Ametista
ALUNO-1085;2021;8.8;7.5;7.5;3.9;7.3;5.5;5.0;6.234;Não;;Ágata
ALUNO-1086;2021;7.9;10.0;7.5;6.2;7.5;8.6;5.0;7.746;Não;;Ametista
ALUNO-1087;2021;8.5;8.8;7.5;5.0;8.1;8.3;5.0;7.329;Não;;Ametista
ALUNO-1089;2021;9.0;2.9;7.5;3.6;7.5;7.2;5.0;5.653;Não;;Ágata
ALUNO-1090;2021;8.5;8.8;7.5;3.7;7.9;9.0;5.0;7.179;Sim;;Ametista
ALUNO-1093;2021;7.9;7.2;7.5;5.4;8.0;6.8;10.0;7.225;Não;;Ametista
ALUNO-1095;2021;10.0;9.2;8.1;8.9;9.2;9.7;10.0;9.294;Sim;;Topázio
ALUNO-1096;2021;10.0;8.9;7.5;7.5;8.3;9.7;10.0;8.814;Sim;;Topázio
ALUNO-1098;2021;10.0;10.0;7.5;5.3;7.5;8.8;10.0;8.313;Não;;Topázio
ALUNO-1099;2021;10.0;9.6;6.3;5.9;8.1;8.9;10.0;8.331;Não;;Topázio
ALUNO-1103;2021;0.0;2.9;5.6;3.3;6.0;5.5;5.0;4.0;Não;;Quartzo
ALUNO-1104;2021;9.5;7.9;7.5;3.6;7.9;7.9;5.0;6.889;Não;;Ametista
ALUNO-1105;2021;9.5;6.3;6.3;5.5;7.3;7.3;5.0;6.621;Não;;Ágata
ALUNO-1107;2021;10.0;9.6;7.5;8.0;7.5;8.5;5.0;8.217;Não;;Ametista
ALUNO-1110;2021;9.0;5.4;7.5;5.1;6.5;7.3;10.0;6.871;Não;;Ágata
ALUNO-1112;2021;8.3;7.2;6.3;6.5;7.8;6.3;10.0;7.242;Não;;Ametista
ALUNO-1114;2021;7.5;4.4;7.5;6.5;6.9;5.0;10.0;6.376;Não;;Ágata
ALUNO-1115;2021;0.0;1.7;6.9;0.4;7.1;6.7;5.0;3.638;Não;;Quartzo
ALUNO-1117;2021;9.5;8.3;0.0;6.8;7.5;7.0;10.0;7.129;Não;;Ametista
ALUNO-1119;2021;10.0;5.8;7.5;5.6;7.1;8.2;10.0;7.383;Não;;Ametista
ALUNO-1122;2021;8.8;5.8;7.5;8.4;7.8;8.3;10.0;7.906;Não;;Ametista
ALUNO-1123;2021;7.5;8.6;6.3;7.5;8.3;8.5;5.0;7.634;Não;;Ametista
ALUNO-1124;2021;7.9;8.6;5.6;6.0;8.1;8.4;5.0;7.264;Não;;Ametista
ALUNO-1126;2021;7.1;3.3;7.5;4.0;6.7;4.8;5.0;5.047;Não;;Quartzo
ALUNO-1127;2021;9.2;7.8;6.3;5.5;7.9;7.8;10.0;7.547;Não;;Ametista
ALUNO-1128;2021;9.2;8.9;5.0;8.1;8.8;8.9;5.0;7.961;Não;;Ametista
ALUNO-1129;2021;6.8;7.9;6.9;4.6;7.7;8.1;10.0;7.261;Não;;Ametista
ALUNO-1130;2021;10.0;10.0;7.5;9.5;9.8;9.9;5.0;9.107;Sim;;Topázio
ALUNO-1131;2021;7.1;5.6;7.5;4.1;6.9;6.0;5.0;5.774;Não;;Ágata
ALUNO-1132;2021;7.1;8.6;7.5;8.0;8.3;7.4;5.0;7.584;Não;;Ametista
ALUNO-1136;2021;8.8;9.2;7.5;8.2;8.8;9.1;5.0;8.292;Sim;;Topázio
ALUNO-1139;2021;8.8;5.8;7.5;5.0;7.5;7.3;5.0;6.497;Não;;Ágata
ALUNO-1140;2021;7.5;6.1;7.5;5.5;7.8;7.2;5.0;6.545;Não;;Ágata
ALUNO-1141;2021;7.4;5.0;7.5;6.9;8.1;8.9;5.0;6.969;Não;;Ametista
ALUNO-1143;2021;8.5;10.0;3.8;6.3;7.5;7.1;5.0;7.154;Não;;Ametista
ALUNO-1146;2021;9.6;7.2;7.5;6.1;7.5;8.3;10.0;7.775;Não;;Ametista
ALUNO-1147;2021;9.6;8.1;7.5;8.9;8.8;8.6;5.0;8.181;Não;;Ametista
ALUNO-1149;2021;9.0;4.2;7.5;5.4;5.0;6.3;5.0;5.825;Não;;Ágata
ALUNO-1150;2021;8.0;8.8;7.5;5.8;8.3;7.6;5.0;7.318;Não;;Ametista
ALUNO-1151;2021;0.0;5.3;7.5;7.8;7.9;6.3;5.0;5.931;Não;;Ágata
ALUNO-1155;2021;9.5;10.0;7.5;7.7;8.4;9.8;10.0;9.048;Sim;;Topázio
ALUNO-1156;2021;8.8;5.3;5.6;6.5;7.0;6.2;10.0;6.73;Não;;Ágata
ALUNO-1157;2021;7.5;6.7;7.5;7.1;7.5;8.2;10.0;7.629;Não;;Ametista
ALUNO-1159;2021;8.8;8.3;7.5;8.6;8.3;8.4;5.0;8.014;Não;;Ametista
ALUNO-1160;2021;7.9;5.8;7.5;5.8;8.0;7.4;10.0;7.13;Não;;Ametista
ALUNO-1161;2021;7.9;6.1;3.8;6.9;5.8;8.1;5.0;6.458;Não;;Ágata
ALUNO-1164;2021;9.0;5.0;7.5;6.2;7.5;7.2;5.0;6.571;Não;;Ágata
ALUNO-1165;2021;7.9;8.6;7.5;7.2;7.7;8.9;5.0;7.765;Não;;Ametista
ALUNO-1166;2021;0.0;2.1;6.9;3.5;5.4;5.7;5.0;3.979;Não;;Quartzo
ALUNO-1167;2021;10.0;6.3;7.5;1.8;6.9;6.2;10.0;6.294;Não;;Ágata
ALUNO-1168;2021;9.5;9.6;7.5;6.9;8.1;9.0;5.0;8.104;Sim;;Ametista
ALUNO-1170;2021;9.5;1.3;8.1;0.0;7.3;5.2;5.0;4.275;Não;;Quartzo
ALUNO-1171;2021;8.8;8.9;6.3;9.2;9.2;9.9;10.0;9.025;Sim;;Topázio
ALUNO-1174;2021;8.3;7.2;3.8;6.0;6.7;6.3;10.0;6.775;Não;;Ágata
ALUNO-1175;2021;8.0;6.3;7.5;2.2;8.4;6.7;5.0;5.915;Não;;Ágata
ALUNO-1176;2021;9.2;6.9;8.1;8.5;8.4;9.3;5.0;8.003;Sim;;Ametista
ALUNO-1181;2021;9.0;9.6;5.6;7.6;8.1;8.7;5.0;7.961;Não;;Ametista
ALUNO-1182;2021;7.4;8.3;7.5;4.4;6.6;6.6;10.0;7.006;Não;;Ametista
ALUNO-1183;2021;8.5;9.2;7.5;6.4;7.5;8.3;5.0;7.614;Não;;Ametista
ALUNO-1190;2021;8.5;8.8;7.5;6.1;8.1;8.3;5.0;7.554;Não;;Ametista
ALUNO-1191;2021;7.5;2.5;4.4;1.9;7.1;4.2;10.0;4.615;Não;;Quartzo
ALUNO-1195;2021;9.2;8.6;7.5;7.4;7.9;8.3;10.0;8.322;Não;;Topázio
ALUNO-1196;2021;9.2;6.9;7.5;6.1;8.3;9.0;10.0;7.892;Não;;Ametista
ALUNO-1197;2021;8.3;8.3;7.5;7.8;7.8;7.3;10.0;8.04;Não;;Ametista
ALUNO-1198;2021;9.5;3.3;5.0;2.4;6.7;5.3;5.0;4.814;Não;;Quartzo
ALUNO-1199;2021;8.5;8.3;7.5;4.9;7.5;7.7;5.0;7.025;Não;;Ametista
ALUNO-1201;2021;7.1;6.1;5.6;6.5;8.1;7.1;10.0;7.031;Não;;Ametista
ALUNO-1204;2021;10.0;9.6;7.5;6.9;8.3;9.6;10.0;8.797;Sim;;Topázio
ALUNO-1205;2021;8.5;9.2;7.5;5.5;7.3;8.9;10.0;8.04;Não;;Ametista
ALUNO-1206;2021;8.5;10.0;7.5;7.6;8.1;9.7;10.0;8.871;Sim;;Topázio
ALUNO-1210;2021;8.0;10.0;7.5;6.8;7.5;8.0;10.0;8.25;Não;;Topázio
ALUNO-1211;2021;8.4;6.7;7.5;4.8;6.6;6.1;10.0;6.748;Não;;Ágata
ALUNO-1212;2021;9.0;4.2;6.3;3.3;7.5;7.2;5.0;5.703;Não;;Ágata
ALUNO-1214;2021;10.0;10.0;7.5;3.0;8.1;9.2;5.0;7.496;Sim;;Ametista
ALUNO-1215;2021;9.5;10.0;2.5;6.3;7.5;8.4;5.0;7.401;Não;;Ametista
ALUNO-1217;2021;8.8;8.6;7.5;7.6;9.2;9.5;5.0;8.181;Sim;;Ametista
ALUNO-1219;2021;7.9;7.5;7.5;7.9;8.6;8.6;10.0;8.201;Não;;Ametista
ALUNO-1221;2021;9.0;10.0;7.5;8.0;9.8;9.4;5.0;8.618;Sim;;Topázio
ALUNO-1223;2021;6.8;8.3;8.1;4.7;8.1;6.8;5.0;6.779;Não;;Ágata
ALUNO-1226;2021;5.3;8.3;8.1;4.7;8.1;6.8;5.0;6.621;Não;;Ágata
ALUNO-1228;2021;0.0;0.6;7.5;3.1;6.3;2.5;10.0;3.603;Não;;Quartzo
ALUNO-1229;2021;9.5;5.8;4.4;0.7;8.1;7.9;5.0;5.588;Não;;Ágata
ALUNO-1230;2021;7.1;8.6;6.9;5.8;8.1;8.1;10.0;7.714;Não;;Ametista
ALUNO-1231;2021;0.0;1.7;6.3;3.1;7.5;6.5;5.0;4.133;Não;;Quartzo
ALUNO-1232;2021;0.0;0.8;7.5;0.9;6.3;2.5;5.0;2.717;Não;;Quartzo
ALUNO-1233;2021;9.6;6.7;5.0;7.8;7.7;6.5;10.0;7.416;Não;;Ametista
ALUNO-1234;2021;8.5;6.7;7.5;5.6;7.5;7.2;10.0;7.229;Não;;Ametista
ALUNO-1237;2021;6.7;2.2;7.5;2.3;7.1;4.2;5.0;4.372;Não;;Quartzo
ALUNO-1239;2021;8.5;5.8;7.5;2.0;7.3;5.9;5.0;5.574;Não;;Ágata
ALUNO-1240;2021;7.4;7.9;7.5;4.3;7.9;8.5;5.0;6.917;Não;;Ametista
ALUNO-1242;2021;7.4;4.6;7.5;2.4;8.1;6.6;5.0;5.507;Não;;Quartzo
ALUNO-1244;2021;10.0;8.8;7.5;5.8;7.5;7.4;5.0;7.389;Não;;Ametista
ALUNO-1248;2021;9.2;3.9;5.6;6.5;7.7;6.1;5.0;6.047;Não;;Ágata
ALUNO-1250;2021;6.7;5.8;6.9;5.8;7.5;7.1;5.0;6.343;Não;;Ágata
ALUNO-1251;2021;8.8;7.2;6.3;8.1;7.5;7.4;10.0;7.789;Não;;Ametista
ALUNO-1254;2021;9.2;5.8;7.5;6.8;7.5;7.2;10.0;7.379;Não;;Ametista
ALUNO-1256;2021;9.2;7.5;7.5;3.6;7.7;6.9;5.0;6.541;Não;;Ágata
ALUNO-1260;2021;9.0;5.0;7.5;3.9;7.7;7.3;5.0;6.163;Não;;Ágata
ALUNO-1264;2021;8.0;4.2;8.1;3.1;7.3;7.3;10.0;6.254;Não;;Ágata
ALUNO-1266;2021;10.0;3.3;5.6;1.8;6.9;2.8;10.0;4.817;Não;;Quartzo
ALUNO-1268;2021;8.0;7.5;7.5;5.0;7.5;8.4;5.0;6.978;Não;;Ametista
ALUNO-1275;2021;9.5;9.6;7.5;7.8;8.3;9.8;5.0;8.468;Sim;;Topázio
ALUNO-1278;2021;8.0;4.2;7.5;4.6;6.3;6.2;5.0;5.671;Não;;Ágata
ALUNO-1279;2021;8.3;1.9;0.0;3.8;7.3;5.1;10.0;4.729;Não;;Quartzo
ALUNO-1285;2021;9.0;10.0;7.5;5.9;7.7;9.1;10.0;8.407;Sim;;Topázio
ALUNO-1286;2021;10.0;8.3;7.5;6.5;7.8;7.6;10.0;8.015;Não;;Ametista
ALUNO-1287;2021;8.0;10.0;7.5;5.3;7.5;8.4;5.0;7.546;Não;;Ametista
ALUNO-1288;2021;8.8;7.2;5.6;5.8;6.7;5.4;10.0;6.787;Não;;Ágata
ALUNO-1289;2021;8.5;7.9;7.5;4.8;7.9;7.1;5.0;6.86;Não;;Ágata
ALUNO-1292;2021;9.6;9.7;7.5;6.7;8.8;8.7;10.0;8.614;Não;;Topázio
ALUNO-1296;2021;9.5;8.8;7.5;3.5;7.5;7.2;5.0;6.844;Não;;Ágata
ALUNO-1298;2021;10.0;8.3;7.5;6.4;7.5;7.8;5.0;7.521;Não;;Ametista
ALUNO-1299;2021;7.1;8.3;7.5;7.2;8.3;7.8;10.0;7.936;Não;;Ametista
ALUNO-1300;2021;9.0;8.8;7.5;5.3;7.9;7.8;5.0;7.297;Não;;Ametista
ALUNO-1301;2021;9.6;7.5;7.5;6.0;8.3;8.7;10.0;7.983;Não;;Ametista
ALUNO-1302;2021;0.0;3.3;7.5;0.6;7.2;5.3;5.0;3.827;Não;;Quartzo
ALUNO-1307;2021;7.0;6.7;7.5;4.8;7.5;7.2;10.0;6.917;Não;;Ametista
ALUNO-1308;2021;7.1;3.3;2.5;2.3;7.5;7.8;5.0;4.892;Não;;Quartzo
ALUNO-1310;2021;9.2;5.3;7.5;3.5;7.5;7.2;10.0;6.625;Não;;Ágata
ALUNO-1315;2021;8.9;3.8;4.4;4.3;5.0;5.7;5.0;5.075;Não;;Quartzo
ALUNO-1319;2021;6.4;8.3;5.0;6.3;8.1;8.4;10.0;7.572;Não;;Ametista
ALUNO-1323;2021;8.0;8.8;5.6;5.1;7.9;7.9;10.0;7.518;Não;;Ametista
ALUNO-1324;2021;8.5;8.8;7.5;3.4;7.5;7.1;10.0;7.186;Não;;Ametista
ALUNO-1326;2021;9.0;3.8;5.6;1.3;6.9;3.7;5.0;4.396;Não;;Quartzo
ALUNO-1330;2021;8.8;8.3;7.5;5.5;7.5;7.3;5.0;7.117;Não;;Ametista
ALUNO-1332;2021;10.0;10.0;7.5;6.6;7.5;9.8;10.0;8.775;Sim;;Topázio
ALUNO-1334;2021;8.5;10.0;7.5;7.4;8.1;9.7;10.0;8.821;Sim;;Topázio
ALUNO-1335;2021;0.0;3.8;7.5;3.4;6.7;4.9;10.0;4.831;Não;;Quartzo
ALUNO-1338;2021;7.9;2.1;7.5;5.2;7.7;8.7;10.0;6.511;Não;;Ágata
ALUNO-1343;2021;10.0;1.3;5.6;1.3;6.9;3.7;5.0;3.996;Não;;Quartzo
ALUNO-1344;2021;9.5;5.8;5.6;2.0;8.1;7.6;2.5;5.664;Não;;Ágata
ALUNO-1345;2021;9.0;6.7;7.5;4.9;7.2;7.1;5.0;6.606;Não;;Ágata
ALUNO-1348;2021;7.5;8.6;6.3;6.9;7.5;8.5;5.0;7.422;Não;;Ametista
ALUNO-2;2022;10.00002;7.58170509886757;7.5;8.816666666666666;5.625;7.916665;5.0;7.675509353106849;Não;;Ametista
ALUNO-4;2022;10.00002;8.071428571428571;7.5;5.083333333333334;6.25;8.055553333333334;5.0;7.117065047619048;Não;;Ametista
ALUNO-5;2022;6.41668;8.557504873294347;7.5;7.083333333333334;6.458333333333334;7.833336666666667;5.0;7.232336307992202;Não;;Ametista
ALUNO-6;2022;9.000020000000001;9.333333333333332;7.5;5.5;6.25;7.5;10.0;7.741668666666667;Não;;Ametista
ALUNO-7;2022;10.00002;9.314954051796157;7.5;5.583333333333334;5.9375;7.91667;5.0;7.406743477025898;Não;;Ametista
ALUNO-8;2022;9.16668;8.268065268065268;5.0;7.144444444444445;7.65625;7.6250025;5.0;7.289795442501942;Não;;Ametista
ALUNO-9;2022;9.000020000000001;6.820377689942907;5.0;2.133333333333333;3.75;5.50001;10.0;5.665746204655248;Não;;Quartzo
ALUNO-11;2022;8.000020000000001;9.198412698412698;7.5;9.833333333333332;7.083333333333332;9.50001;5.0;8.464686539682539;Sim;;Topázio
ALUNO-16;2022;8.500020000000001;9.33862433862434;6.875;6.333333333333334;4.791666666666666;6.722219999999999;5.0;6.995504201058202;Não;;Ágata
ALUNO-17;2022;9.50002;6.647869674185464;7.5;5.5;5.9375;7.5;5.0;6.723325934837093;Não;;Ágata
ALUNO-18;2022;0.0;6.287640056022409;8.125;5.222222222222222;7.8125;7.2499975;5.0;5.845721955648926;Não;;Quartzo
ALUNO-19;2022;10.00002;9.054621848739496;7.5;7.466666666666667;6.666666666666666;8.111113333333334;5.0;7.843149036414566;Não;;Ametista
ALUNO-20;2022;10.00002;9.552042160737813;7.5;8.466666666666667;5.625;8.5;10.0;8.616243765480895;Sim;;Topázio
ALUNO-21;2022;7.91667;5.649085968379447;5.0;5.166666666666667;7.03125;6.222216666666668;2.5;5.652385860342557;Não;;Quartzo
ALUNO-22;2022;8.000020000000001;8.982056590752244;7.5;9.25;4.6875;7.166665;10.0;8.098496318150449;Não;;Topázio
ALUNO-23;2022;8.000020000000001;7.7986963456071;7.5;9.25;6.5625;8.333335;5.0;7.78265826912142;Não;;Ametista
ALUNO-24;2022;10.00002;9.320987654320987;6.875;6.75;6.458333333333333;8.611119999999998;10.0;8.26975686419753;Sim;;Topázio
ALUNO-25;2022;7.50002;8.346320346320347;7.5;9.1;3.125;8.249995;10.0;7.95176506926407;Não;;Ametista
ALUNO-26;2022;9.000020000000001;8.721340388007054;7.5;9.166666666666666;5.9375;7.083335;5.0;7.738020410934745;Não;;Ametista
ALUNO-27;2022;9.000020000000001;6.493506493506493;7.5;4.583333333333333;5.625;7.111109999999999;5.0;6.350091965367965;Não;;Ágata
ALUNO-29;2022;0.0;4.832296380090497;7.5;5.777777777777778;6.71875;5.7083325;2.5;4.935556331573656;Não;;Quartzo
ALUNO-30;2022;10.00002;9.005163410197735;7.5;9.1;5.625;8.250005;5.0;8.083535682039548;Não;;Topázio
ALUNO-31;2022;6.91668;7.317867317867318;7.5;7.466666666666667;5.3125;6.666665;10.0;7.263157796906798;Não;;Ametista
ALUNO-32;2022;7.91667;8.333333333333334;7.5;4.0;7.34375;7.75;5.0;6.792708666666667;Não;;Ágata
ALUNO-34;2022;7.5;7.056167617548691;7.5;6.111111111111111;7.5;6.41666;5.0;6.666787745731961;Não;;Ágata
ALUNO-36;2022;5.83333;8.074712643678161;6.25;5.877777777777777;7.96875;7.7916675;5.0;6.854039584291188;Não;;Ágata
ALUNO-37;2022;8.500020000000001;9.041585445094215;7.5;7.333333333333333;6.25;7.777779999999999;5.0;7.55554175568551;Não;;Ametista
ALUNO-38;2022;9.16668;6.721726190476191;6.25;5.666666666666667;7.34375;7.20833;5.0;6.695387571428572;Não;;Ágata
ALUNO-42;2022;9.000020000000001;3.148809523809524;7.5;2.5;0.0;2.50001;10.0;4.279765904761905;Não;;Quartzo
ALUNO-45;2022;7.916679999999999;9.166666666666666;6.25;5.0;6.25;6.777773333333332;5.0;6.730556;Não;;Ágata
ALUNO-46;2022;8.500020000000001;9.082456140350876;7.5;5.0;6.041666666666667;6.888883333333333;10.0;7.398436561403509;Não;;Ametista
ALUNO-47;2022;8.500020000000001;10.0;7.5;7.416666666666666;6.25;7.222223333333333;5.0;7.65278;Não;;Ametista
ALUNO-48;2022;5.41667;3.803571428571429;6.25;0.0;5.625;4.625;5.0;3.914881285714285;Não;;Quartzo
ALUNO-49;2022;9.50002;10.0;7.5;8.166666666666666;6.5625;9.250005;5.0;8.339586333333333;Sim;;Topázio
ALUNO-50;2022;0.0;4.630580097651709;7.5;3.055555555555556;5.625;5.5833325;10.0;4.966393630641453;Não;;Quartzo
ALUNO-51;2022;9.000020000000001;9.203448275862067;7.5;5.083333333333334;5.625;6.91666;5.0;6.953190321839081;Não;;Ágata
ALUNO-56;2022;0.0;3.597794117647059;5.0;0.4444444444444445;3.28125;4.500003333333333;5.0;3.036573379084968;Não;;Quartzo
ALUNO-58;2022;7.91667;7.991071428571429;7.5;6.888888888888889;8.125;7.374995;5.0;7.305158063492064;Não;;Ametista
ALUNO-60;2022;8.33334;4.129901960784314;5.625;4.044444444444444;7.96875;7.277773333333332;5.0;5.783132947712418;Não;;Quartzo
ALUNO-61;2022;10.00002;7.787878787878788;7.5;2.5;6.25;7.38889;5.0;6.410355757575758;Não;;Ágata
ALUNO-63;2022;9.50002;8.544103313840155;5.625;5.083333333333334;5.625;6.91666;5.0;6.683821329434698;Não;;Ágata
ALUNO-64;2022;8.75001;3.611111111111112;7.5;2.833333333333333;4.84375;3.8333325;5.0;4.664931388888889;Não;;Quartzo
ALUNO-65;2022;10.00002;9.555555555555555;5.625;8.166666666666666;6.25;8.777783333333334;5.0;7.987503111111112;Sim;;Ametista
ALUNO-66;2022;6.66667;5.784722222222221;7.5;7.777777777777779;7.34375;6.5416625;10.0;7.171874500000001;Não;;Ametista
ALUNO-67;2022;9.000020000000001;7.88220551378446;5.0;5.583333333333333;5.9375;7.916665;5.0;6.770192769423559;Não;;Ágata
ALUNO-69;2022;10.00002;7.545642763034067;7.5;7.883333333333333;5.625;8.5;5.0;7.598297219273481;Sim;;Ametista
ALUNO-70;2022;10.00002;8.833333333333332;7.5;6.5;6.666666666666666;8.61111;10.0;8.205557333333335;Sim;;Topázio
ALUNO-72;2022;7.50002;8.602540834845735;8.125;8.833333333333332;5.625;8.083335;5.0;7.728843833635814;Não;;Ametista
ALUNO-73;2022;8.33334;6.992521367521367;7.5;6.5;6.71875;6.2916575;5.0;6.712044773504273;Não;;Ágata
ALUNO-74;2022;7.91667;6.25;6.875;6.111111111111112;7.5;7.4166675;5.0;6.684722722222222;Não;;Ágata
ALUNO-75;2022;10.00002;9.660714285714286;9.375;8.5;9.21875;9.75001;10.0;9.441521857142858;Sim;;Topázio
ALUNO-76;2022;10.00002;9.419753086419751;7.5;7.166666666666666;5.833333333333334;8.27778;10.0;8.306175283950617;Não;;Topázio
ALUNO-77;2022;10.00002;8.237472766884531;8.75;8.333333333333332;5.625;8.25;5.0;7.901663220043574;Não;;Ametista
ALUNO-78;2022;6.91668;9.480259870064968;7.5;7.666666666666666;6.666666666666666;7.833336666666667;5.0;7.604387307346327;Não;;Ametista
ALUNO-79;2022;9.58335;7.463924963924963;7.5;3.666666666666667;7.34375;7.20833;10.0;7.110494326118326;Não;;Ametista
ALUNO-80;2022;6.83334;9.296296296296296;5.625;4.25;6.25;7.5;5.0;6.580093259259259;Não;;Ágata
ALUNO-81;2022;8.33334;7.402950310559007;8.125;6.655555555555555;7.5;8.833336666666666;5.0;7.474202506556246;Sim;;Ametista
ALUNO-83;2022;7.91667;7.819047619047619;7.5;6.8;6.875;7.750005;5.0;7.202977523809524;Não;;Ametista
ALUNO-84;2022;9.000020000000001;8.838383838383837;7.5;6.25;6.458333333333334;8.444446666666666;5.0;7.502401434343434;Sim;;Ametista
ALUNO-85;2022;9.50002;9.743589743589745;5.0;7.583333333333333;5.625;8.833335;5.0;7.744553615384616;Sim;;Ametista
ALUNO-87;2022;9.16668;5.652169521654815;5.625;6.566666666666667;7.96875;7.1250025;5.0;6.644810737664296;Não;;Ágata
ALUNO-88;2022;9.58335;9.11793372319688;5.625;6.877777777777777;8.90625;9.0833375;10.0;8.427269800194932;Sim;;Topázio
ALUNO-90;2022;5.833320000000001;3.004807692307692;7.5;3.555555555555556;6.71875;6.888886666666665;5.0;5.195056982905983;Não;;Quartzo
ALUNO-91;2022;8.500020000000001;7.918575677196368;7.5;7.916666666666667;6.458333333333334;7.500003333333334;5.0;7.412884468772608;Não;;Ametista
ALUNO-92;2022;9.50002;9.26450742240216;7.5;5.416666666666666;5.625;7.66666;5.0;7.232068817813765;Não;;Ametista
ALUNO-97;2022;7.91667;8.467105263157894;7.5;7.0;7.5;5.58333;10.0;7.501754052631579;Não;;Ametista
ALUNO-98;2022;7.91667;8.520833333333332;7.5;7.055555555555556;7.8125;7.2916625;5.0;7.396527277777778;Não;;Ametista
ALUNO-99;2022;8.75001;10.0;7.5;7.25;7.5;7.2916625;5.0;7.7833335;Não;;Ametista
ALUNO-100;2022;9.000020000000001;8.475473801560758;5.0;1.666666666666666;6.25;7.444443333333333;5.0;6.042318760312152;Não;;Ágata
ALUNO-101;2022;7.08333;7.854166666666666;6.25;6.622222222222223;7.65625;7.416665;10.0;7.477568777777778;Não;;Ametista
ALUNO-102;2022;7.333340000000001;8.941798941798943;7.5;7.666666666666666;6.041666666666667;7.833333333333333;5.0;7.475860455026456;Não;;Ametista
ALUNO-103;2022;9.50002;8.903448275862068;5.625;6.0;5.625;7.749995;5.0;7.105690655172413;Não;;Ametista
ALUNO-104;2022;10.00002;9.392712550607287;7.5;7.25;5.625;8.58333;10.0;8.357710510121457;Sim;;Topázio
