IAA;IEG;IPS;IDA;IPP;IPV;IAN;INDE;INDICADO_BOLSA
9.000020000000001;9.04876926616057;7.5;8.833333333333332;6.25;8.333336666666668;5.0;8.018089853232116;1
9.50002;9.666666666666666;7.5;7.25;6.25;6.888883333333333;10.0;8.086112;0
9.000020000000001;7.222222222222222;7.5;0.0;4.583333333333333;6.499996666666666;10.0;5.852779111111111;0
8.33334;8.513866737550948;7.5;6.555555555555556;7.34375;7.4999975;10.0;7.831592958621301;1
8.500020000000001;10.0;7.5;6.5;6.25;7.5;10.0;8.025002;0
0.0;7.000000000000001;7.5;3.5;6.458333333333334;5.55556;10.0;5.606945333333334;0
9.50002;9.761904761904765;8.125;5.666666666666666;5.625;7.66666;10.0;7.944048285714286;0
8.500020000000001;9.184904601571269;7.5;5.833333333333334;5.624999999999999;7.666670000000001;5.0;7.199483586980921;0
7.91667;7.312949493298463;7.5;6.5;7.65625;7.54166;5.0;7.078213898659693;0
8.500020000000001;5.843045843045843;7.5;3.75;6.041666666666667;7.222223333333333;5.0;6.067222501942502;0
9.50002;8.765931923826662;7.5;7.416666666666666;5.3125;7.749995;5.0;7.517770718098665;0
8.000020000000001;9.382716049382717;7.5;7.5;6.041666666666667;8.222226666666666;10.0;8.175157209876545;0
9.50002;6.65204678362573;7.5;9.1;6.25;8.416665;5.0;7.658744356725147;0
7.916679999999999;8.54812337421033;5.625;4.5;6.458333333333334;7.722223333333334;5.0;6.654070674842067;0
9.16668;4.16078431372549;5.0;2.966666666666666;7.03125;6.388886666666666;5.0;5.323060529411764;0
4.58334;7.675756420035596;5.0;5.0;5.78125;6.1249925;2.5;5.54660878400712;0
0.0;8.083333333333334;7.5;6.488888888888888;7.96875;7.833335;10.0;7.027986444444445;1
9.000020000000001;6.746201329534664;7.5;6.583333333333334;6.25;7.500003333333334;5.0;6.940909599240267;0
7.916679999999999;6.152637485970819;7.5;4.666666666666667;6.041666666666667;6.44444;10.0;6.598583497194165;0
8.75001;10.0;9.375;8.511111111111111;9.0625;9.666675;10.0;9.354308222222222;0
8.75001;8.54728317659352;7.5;7.111111111111112;8.125;7.75;5.0;7.619179857540927;1
0.0;4.027450980392157;6.875;1.477777777777778;7.65625;6.388886666666667;10.0;4.831948084967321;1
8.33334;6.612103174603176;5.625;7.199999999999999;7.8125;8.0;5.0;7.039504634920634;0
10.00002;3.914117132867133;6.25;1.722222222222222;7.1875;6.0416575;2.5;4.929351371017871;0
8.75001;8.458333333333334;5.0;5.166666666666667;7.5;6.7083275;10.0;7.191666500000001;0
10.00002;8.076998050682262;6.875;8.483333333333334;5.625;8.083335;5.0;7.67873527680312;0
8.500020000000001;8.777777777777779;7.5;7.25;5.625;7.722223333333334;5.0;7.412502222222223;0
10.00002;8.655270655270654;6.25;7.083333333333334;5.625;7.41666;10.0;7.818554797720798;0
0.0;6.416701505016722;5.625;3.555555555555556;7.5;6.7083275;5.0;5.148616912114456;0
7.416679999999999;7.466161616161616;5.625;6.25;6.041666666666667;7.5;5.0;6.65156698989899;0
10.00002;9.641304347826086;9.375;8.466666666666667;9.0625;10.00001;5.0;8.96534820289855;0
9.50002;6.948621553884712;6.875;3.333333333333333;5.625;8.166665;5.0;6.38972597744361;0
0.0;5.207123159068239;4.375;5.444444444444444;7.5;6.916665;5.0;5.201146520702537;1
7.91667;6.255835667600373;7.5;2.066666666666666;5.625;7.041665;5.0;5.677000466853408;0
7.91667;9.523809523809524;7.5;8.0;7.1875;7.0;5.0;7.665178904761905;1
10.00002;7.170329670329671;7.5;6.25;5.625;7.41666;5.0;6.979899934065935;0
10.00002;7.32051282051282;5.625;4.777777777777778;7.1875;6.124995;10.0;6.925909119658121;0
7.50001;7.24391126115264;5.625;5.266666666666667;7.8125;8.25;5.0;6.745866585563862;1
7.91667;5.109848484848484;7.5;5.666666666666667;7.8125;6.7499975;5.0;6.328219530303031;1
8.75001;2.917572463768116;7.5;0.9444444444444444;6.09375;4.6249975;2.5;4.181778881642512;0
8.75001;10.0;8.75;8.422222222222222;8.4375;8.66667;5.0;8.511529444444445;0
7.08333;8.784722222222221;7.5;7.444444444444445;7.65625;7.2083325;5.0;7.411457833333333;1
8.500020000000001;5.572808833678399;7.5;4.5;5.625;5.833325;5.0;5.84372876673568;0
7.08333;5.78487460815047;7.5;4.388888888888889;8.125;7.416665;5.0;6.288918699407872;1
8.000020000000001;9.62962962962963;7.5;8.5;6.041666666666667;7.777776666666667;5.0;7.835649925925926;0
9.000020000000001;9.666666666666666;7.5;5.5;6.666666666666666;8.111113333333336;10.0;7.972224666666668;0
8.500020000000001;8.67283950617284;5.0;7.25;5.625;7.499995;5.0;7.097068901234568;0
9.000020000000001;10.0;7.5;7.0;6.041666666666667;7.277773333333332;10.0;8.109723333333333;0
7.50002;9.19753086419753;5.625;6.916666666666666;6.458333333333334;8.388893333333334;5.0;7.35895350617284;0
7.08333;8.801282051282051;5.0;5.800000000000001;7.03125;6.7499975;5.0;6.68171391025641;0
9.50002;9.841269841269842;7.5;9.0;6.25;7.5;5.0;8.093255968253969;0
10.00002;7.899610136452241;5.625;4.833333333333333;5.625;7.499995;5.0;6.671589693957115;0
9.50002;9.012345679012345;5.625;4.5;6.458333333333334;8.0;10.0;7.460804469135802;0
6.91668;9.325971934667589;6.875;7.083333333333334;6.041666666666667;7.555556666666667;5.0;7.276307053600185;0
8.33334;8.203282828282827;7.5;5.777777777777778;7.65625;7.8749975;10.0;7.720170621212121;1
9.000020000000001;5.394786373047244;7.5;9.233333333333334;4.6875;7.249995;5.0;6.994374941276115;0
8.500020000000001;9.307081807081806;7.5;8.833333333333332;6.666666666666666;9.111116666666666;10.0;8.716975028083027;1
9.50002;7.279952016794122;7.5;6.166666666666666;5.9375;7.499995;10.0;7.483074736692157;0
10.00002;7.884305710392666;7.5;5.683333333333334;5.625;7.249995;5.0;6.9760288087452;0
10.00002;9.165042235217674;7.5;8.833333333333334;5.625;8.833335;5.0;8.178844113710202;0
10.00002;4.411764705882353;6.875;6.0;5.625;7.33333;10.0;6.799020941176471;0
8.500020000000001;8.518518518518517;6.875;6.5;5.625;7.999995;5.0;7.203704703703704;0
6.91668;3.346365914786967;7.5;2.833333333333333;4.375;3.74999;5.0;4.36510584962406;0
10.00002;6.569200779727096;8.125;7.35;5.625;7.08333;10.0;7.57550815594542;1
10.00002;8.387314439946017;6.25;4.75;5.625;7.666665;5.0;6.848297887989204;0
9.000020000000001;6.851851851851851;7.5;4.75;6.25;6.888883333333332;10.0;6.973149037037037;0
8.75001;9.16005291005291;5.625;5.955555555555556;7.96875;7.41667;10.0;7.740831693121693;0
7.916679999999999;5.952380952380953;6.875;4.0;4.6875;5.75;5.0;5.588394190476191;0
9.50002;8.960667600373483;7.5;1.75;5.625;6.111103333333335;5.0;6.126856186741364;0
8.000020000000001;9.363636363636363;7.5;7.75;5.416666666666667;6.888886666666665;5.0;7.392173272727273;0
9.50002;7.395197395197396;7.5;5.916666666666667;6.041666666666667;7.166666666666666;5.0;6.899874812372813;0
8.500020000000001;10.0;7.5;2.5;6.458333333333334;7.5;5.0;6.745835333333334;0
9.000020000000001;9.285714285714285;4.375;5.5;6.25;7.555556666666667;5.0;6.930756190476192;0
5.41666;6.281197786131997;5.625;8.88888888888889;7.5;7.2916675;5.0;6.846516835004177;0
10.00002;8.240384615384615;7.5;5.0;7.5;6.4583275;10.0;7.439744423076924;0
8.000020000000001;9.751724137931037;6.25;6.5;5.625;7.416665;5.0;7.221179827586207;0
8.500020000000001;8.174985933606623;5.0;7.166666666666666;6.25;7.61111;5.0;7.065554520054659;0
6.91668;9.206349206349206;4.375;8.0;6.458333333333334;8.722226666666666;10.0;7.960716507936509;0
9.50002;9.668209876543209;5.625;6.166666666666666;5.625;7.499995;10.0;7.741976308641975;0
9.50002;8.093434343434343;7.5;2.0;6.458333333333334;6.611106666666666;10.0;6.686743535353536;0
9.000020000000001;8.452380952380953;5.625;8.083333333333334;5.625;7.75;5.0;7.382144857142857;0
8.75001;7.515756302521009;6.875;8.277777777777777;7.5;7.958335;5.0;7.562874816059757;1
10.00002;9.547511312217194;7.5;8.666666666666668;6.25;8.33333;5.0;8.184503595776773;0
8.500020000000001;9.833333333333334;4.375;6.5;5.625;7.16666;5.0;7.050000666666667;0
10.00002;6.641025641025641;6.25;6.299999999999999;5.625;7.416665;10.0;7.259040128205128;0
9.000020000000001;9.814814814814817;2.5;8.083333333333332;5.9375;8.083335;5.0;7.440048629629629;0
8.500020000000001;8.292972459639126;7.5;4.5;6.041666666666667;7.5;10.0;7.262763158594493;0
10.00002;9.473684210526317;7.5;7.833333333333333;5.625;7.58333;5.0;7.790571508771929;0
7.416679999999999;7.425925925925926;7.5;8.833333333333332;6.041666666666667;7.277776666666666;5.0;7.303241851851853;0
9.16668;8.928571428571427;9.375;7.266666666666667;7.96875;8.91667;10.0;8.67342461904762;0
7.91667;9.05864681295716;5.625;6.888888888888888;7.96875;8.083335;10.0;7.95721614036921;0
8.000020000000001;9.605072463768115;7.5;7.583333333333334;6.041666666666667;7.166666666666666;5.0;7.52518315942029;0
9.000020000000001;7.26602564102564;7.5;5.416666666666666;5.625;7.916665;5.0;6.832373461538461;0
8.000020000000001;8.925925925925926;6.25;9.183333333333334;5.625;7.41666;10.0;8.09268585185185;0
8.75001;4.317217234837372;7.5;2.777777777777778;7.5;6.874995;5.0;5.66899900252303;0
7.91667;6.666666666666668;4.375;7.444444444444444;7.5;5.7083275;10.0;6.943054722222223;0
8.75001;8.915214902057008;7.5;5.777777777777778;7.8125;7.9166675;10.0;7.928183035966957;0
8.500020000000001;8.282828282828284;7.5;5.75;6.458333333333334;6.611106666666666;5.0;6.874622323232323;0
8.500020000000001;10.0;7.5;8.833333333333332;5.833333333333334;7.5;5.0;7.950002;0
9.50002;7.328282828282827;8.125;9.1;5.625;8.166665;10.0;8.243991565656566;0
9.50002;9.490392648287385;7.5;6.633333333333333;6.041666666666667;7.333333333333333;5.0;7.495580529657477;0
8.33334;8.151515151515152;6.875;8.0;8.125;7.791665;10.0;8.121970030303032;1
9.16668;7.44750816993464;7.5;5.777777777777779;6.458333333333334;7.875;10.0;7.532558522875818;1
9.50002;9.074074074074074;7.5;7.0;5.9375;8.08333;5.0;7.625232814814815;0
9.58335;8.422314578005116;7.5;6.166666666666667;7.5;6.95833;5.0;7.267797248934356;0
9.58335;8.5;7.5;5.166666666666667;7.5;5.9999925;5.0;6.891666833333334;0
8.000020000000001;8.447971781305114;7.5;7.316666666666666;5.625;7.58333;5.0;7.282095689594356;0
9.50002;9.365079365079364;7.5;7.416666666666666;4.791666666666667;6.833329999999999;10.0;7.902183873015874;0
8.000020000000001;9.72222222222222;7.5;4.75;4.166666666666666;5.88888;10.0;7.038889111111112;0
8.500020000000001;8.88447971781305;7.5;6.25;6.25;6.777776666666665;5.0;7.107453276895944;0
10.00002;8.865955739020755;7.5;8.25;5.625;7.75;5.0;7.785693147804151;0
8.75001;7.1875;5.625;5.833333333333333;8.125;7.0416625;5.0;6.762500166666667;1
9.50002;7.955148299975887;6.875;8.416666666666666;6.666666666666666;7.666666666666667;10.0;8.11186499332851;0
8.75001;9.415584415584416;7.5;9.25;5.833333333333334;7.2499975;5.0;7.891450716450215;1
9.000020000000001;9.333333333333332;7.5;6.5;6.041666666666667;6.777776666666666;10.0;7.776390666666667;0
6.66666;8.603896103896105;5.625;6.277777777777778;7.34375;7.5833325;10.0;7.456542276334777;0
8.33334;6.845108695652174;7.5;5.166666666666667;7.5;5.9583275;5.0;6.427354572463768;0
8.000020000000001;8.69949494949495;7.5;7.25;6.458333333333334;6.888886666666666;10.0;7.763511656565657;0
7.91667;3.666666666666667;7.5;1.833333333333333;6.875;6.2916575;2.5;4.837498500000001;0
9.58335;8.653198653198654;7.5;3.5;7.03125;6.83333;10.0;7.208765730639731;0
6.66666;7.251602564102564;5.0;4.25;6.09375;5.83333;10.0;6.243027512820514;0
9.000020000000001;4.573717948717949;7.5;4.166666666666667;4.375;6.08333;5.0;5.552244923076923;0
9.50002;9.002849002849004;7.5;7.0;5.9375;7.58333;5.0;7.510987800569801;0
6.66666;8.489420062695924;7.5;5.522222222222222;6.875;6.54166;10.0;7.21482645698363;0
9.000020000000001;8.892921960072595;7.5;4.916666666666667;6.041666666666667;8.333333333333334;10.0;7.682753058681186;0
8.33334;3.333333333333333;6.875;1.022222222222222;3.75;5.111116666666667;5.0;4.289168444444445;0
9.000020000000001;6.174603174603175;5.0;8.0;5.625;7.83333;5.0;6.864088634920636;0
9.50002;8.070175438596491;5.0;4.416666666666667;4.6875;5.16667;5.0;5.949454421052632;0
9.50002;5.417989417989419;5.625;3.583333333333333;6.041666666666667;6.666663333333332;5.0;5.750265883597884;0
9.58335;3.81578947368421;7.5;4.122222222222223;6.09375;4.83333;5.0;5.371978339181286;0
0.0;6.249084249084249;7.5;4.0;6.458333333333334;6.944446666666666;5.0;5.334539516483517;0
8.000020000000001;6.25;7.5;5.833333333333333;6.041666666666667;7.555556666666667;5.0;6.581946666666667;0
7.5;9.580419580419582;5.625;6.744444444444444;7.96875;8.458337499999999;5.0;7.566015304972806;0
8.75001;7.357142857142857;7.5;3.75;7.03125;5.333325;5.0;6.116219571428572;0
8.000020000000001;7.662464985994397;7.5;5.583333333333334;6.458333333333334;5.833336666666667;5.0;6.511662330532213;0
7.50002;6.481481481481481;7.5;0.0;6.041666666666667;7.555553333333333;5.0;5.411575629629629;0
8.500020000000001;8.78924174276498;5.625;6.0;6.25;7.333333333333333;5.0;6.962017015219663;0
7.50002;8.932367149758454;7.5;5.0;5.0;5.888886666666667;5.0;6.464252763285025;0
8.75001;6.25;7.5;4.955555555555556;6.25;5.833336666666667;5.0;6.157779444444444;0
8.500020000000001;5.481481481481482;7.5;1.0;5.833333333333334;5.999993333333334;5.0;5.179630296296297;0
9.000020000000001;4.866442199775533;7.5;2.25;6.458333333333334;6.499993333333334;5.0;5.519122439955107;0
7.91667;7.370098039215687;7.5;4.733333333333333;8.28125;8.055556666666668;5.0;6.901589607843138;1
10.00002;9.666666666666666;7.5;9.916666666666668;6.25;8.055563333333334;10.0;8.902781333333333;0
9.16668;9.691650853889945;5.625;6.677777777777778;7.96875;8.000005;10.0;8.149929726333543;0
8.500020000000001;8.61952861952862;8.125;9.3;5.3125;8.16667;5.0;7.910991723905724;1
8.500020000000001;5.462962962962963;6.875;7.75;6.458333333333334;7.38889;10.0;7.303705925925926;0
6.75;8.111341154819415;7.5;4.0;6.041666666666667;7.444443333333333;5.0;6.440323564297217;0
0.0;4.886363636363637;7.5;0.0;6.09375;4.5416625;10.0;4.244980227272728;0
10.00002;7.442630898513252;5.0;3.277777777777777;6.09375;6.2916575;5.0;6.011790235258207;0
9.000020000000001;7.364726727545317;7.5;7.083333333333334;6.25;7.333333333333333;5.0;7.131280678842398;0
9.50002;8.505050505050505;4.375;5.083333333333334;6.041666666666667;7.88889;5.0;6.787123434343435;0
9.000020000000001;8.015728977616455;6.25;5.583333333333334;5.0;6.55555;5.0;6.555924462189958;0
0.0;6.075009549274255;7.5;2.722222222222222;7.8125;7.583335;5.0;5.307363354299295;1
9.50002;6.999999999999998;7.5;8.95;5.3125;7.83333;5.0;7.487918;0
8.500020000000001;9.296296296296296;7.5;6.0;6.25;7.055556666666667;5.0;7.195372592592593;0
9.000020000000001;6.966300131667912;7.5;4.583333333333333;6.458333333333332;7.499996666666666;5.0;6.605761359666916;0
9.000020000000001;8.217338217338218;7.5;7.75;5.3125;7.500005;10.0;7.874720643467644;0
7.08333;10.0;6.25;7.75;7.1875;7.16666;5.0;7.535415;1
7.916679999999999;8.16017316017316;7.5;7.666666666666667;6.25;8.722226666666668;5.0;7.576481298701299;0
8.000020000000001;5.925000000000001;7.5;7.583333333333333;5.625;7.08333;5.0;6.730834666666667;0
8.33334;8.75;7.5;5.0;7.34375;5.1666625;10.0;7.1010415;0
9.50002;9.166666666666666;7.5;7.25;6.25;7.277776666666666;10.0;8.063890666666667;0
9.50002;8.422963727401292;7.5;6.0;5.0;6.999995;10.0;7.484593745480259;0
8.33334;9.615384615384617;7.5;8.777777777777779;7.5;8.500007499999999;10.0;8.71196797863248;0
8.33334;9.201754385964913;6.875;7.866666666666666;7.8125;9.25;2.5;7.815768210526317;0
7.08334;9.213286713286712;5.625;6.466666666666666;7.5;9.208340000000002;5.0;7.498492675990676;1
9.50002;9.72222222222222;5.625;3.25;5.0;5.999995;5.0;6.306945444444445;0
0.0;5.799679487179487;5.625;3.444444444444444;7.5;5.6249925;5.0;4.786323286324786;0
10.00002;9.736842105263158;5.0;7.166666666666667;7.8125;7.333335;5.0;7.628620754385966;0
8.33334;9.056712962962962;8.75;8.666666666666666;6.458333333333334;9.4166775;5.0;8.28217875925926;0
9.16668;9.907407407407408;6.25;9.111111111111112;8.28125;8.208337499999999;10.0;8.815164203703704;0
8.500020000000001;8.317460317460318;7.5;9.05;3.125;7.416665;5.0;7.369327063492064;0
7.08333;8.088984204793029;8.125;7.477777777777778;5.833333333333334;8.2500025;5.0;7.367519229847495;1
7.5;8.683646812957157;7.5;7.888888888888889;8.4375;8.1250025;10.0;8.28325764036921;1
7.08333;4.647331154684096;7.5;6.166666666666667;5.0;4.91667;5.0;5.604466564270153;0
10.00002;6.785714285714285;5.0;8.083333333333334;5.3125;7.08333;5.0;6.921727523809524;0
9.000020000000001;8.771929824561404;5.0;6.416666666666666;5.9375;8.25;5.0;7.181471298245615;0
8.75001;7.850182863113898;5.625;6.744444444444444;6.40625;6.499995;5.0;6.797050461511668;0
10.00002;9.055555555555555;7.5;7.0;6.041666666666667;7.888890000000001;10.0;8.143057777777779;0
7.91667;7.357142857142857;7.5;3.75;6.875;5.49999;5.0;6.050593571428572;0
7.83334;9.62962962962963;7.5;6.25;5.625;7.222219999999999;5.0;7.216203925925925;0
9.50002;8.053872053872054;7.5;7.583333333333333;5.625;7.91666;10.0;7.973275077441079;0
0.0;6.168615866891729;7.5;5.555555555555556;7.34375;6.166665;5.0;5.562542284489457;1
9.16668;9.00661079649251;6.875;6.844444444444444;8.125;8.944446666666666;5.0;7.875768381520724;0
8.33334;7.333072100313479;5.625;6.5;6.71875;7.2083375;5.0;6.775990920062696;1
8.500020000000001;8.504273504273504;7.5;7.183333333333334;5.625;7.5;5.0;7.300023367521367;0
9.58335;9.166666666666666;7.5;3.75;7.03125;7.249995;5.0;6.944792333333333;1
6.66667;6.449675324675325;7.5;6.666666666666667;8.28125;7.7916675;5.0;6.926393898268398;1
8.000020000000001;8.887667887667888;7.5;3.5;6.458333333333334;7.555556666666667;10.0;7.184480244200245;0
8.91668;8.27689594356261;7.5;6.666666666666666;5.833333333333334;7.333333333333333;5.0;7.180380522045855;0
6.41668;9.487179487179487;5.0;7.25;6.25;6.944443333333333;10.0;7.502992564102563;0
9.50002;6.009891879457097;7.5;4.75;5.625;6.833325;5.0;6.281145375891421;0
8.33334;9.895833333333334;5.625;7.911111111111111;7.8125;9.5000075;10.0;8.63847438888889;0
0.0;5.366847826086957;5.0;5.877777777777777;6.5625;5.222213333333333;5.0;4.949617787439614;0
9.16668;8.940746753246753;7.5;8.555555555555555;8.90625;9.833343333333334;5.0;8.523222128427129;0
10.00002;9.015700483091788;7.5;4.916666666666666;5.833333333333334;7.222223333333333;5.0;7.064253429951691;0
8.41668;9.62962962962963;7.5;2.25;6.458333333333334;7.666666666666667;5.0;6.646760592592592;0
0.0;6.018518518518519;7.5;7.0;6.666666666666666;8.111113333333336;5.0;6.142593037037038;0
8.500020000000001;9.444444444444445;7.5;7.083333333333334;5.833333333333334;7.333333333333333;5.0;7.455557555555556;0
8.500020000000001;9.097435897435895;5.0;9.616666666666667;3.4375;7.249995;10.0;7.886571512820513;0
9.000020000000001;9.666666666666666;7.5;6.0;6.25;7.833335;5.0;7.475002333333333;0
7.50002;9.666666666666666;7.5;7.0;5.833333333333334;7.722223333333334;5.0;7.461113333333333;0
5.41665;4.53030303030303;7.5;2.5;5.9375;4.7083275;5.0;4.733141106060606;0
7.91667;7.413690476190476;6.875;5.000000000000001;7.34375;6.166655;10.0;6.929611095238096;1
7.5;9.333333333333334;5.0;7.888888888888889;8.28125;8.2916725;10.0;8.180903944444445;0
8.000020000000001;9.666666666666666;7.5;3.25;6.25;7.333333333333333;5.0;6.725002000000001;0
10.00002;8.756613756613756;7.5;7.083333333333333;6.041666666666667;8.277776666666666;5.0;7.677713417989418;0
7.5;9.419934640522875;8.125;7.955555555555556;8.75;8.6666725;10.0;8.645932539215686;0
9.000020000000001;10.0;7.5;7.083333333333334;5.625;7.58333;5.0;7.645834666666667;0
8.000020000000001;8.798329156223893;7.5;6.916666666666666;6.25;8.16667;5.0;7.451335164578111;0
10.00002;8.670634920634921;8.125;8.133333333333333;5.3125;7.24999;10.0;8.154543650793652;0
10.00002;9.682539682539682;6.875;7.333333333333334;6.041666666666667;7.777776666666666;5.0;7.750398603174604;0
8.500020000000001;8.88888888888889;7.5;8.0;5.833333333333334;7.555556666666667;10.0;8.072224444444444;0
9.000020000000001;10.0;7.5;7.5;6.458333333333333;8.222226666666668;5.0;7.940280666666667;0
9.50002;9.251827077914037;7.5;9.733333333333334;5.625;8.500005;5.0;8.259535082249474;1
9.50002;8.945512820512821;7.5;4.083333333333333;5.625;7.333325;10.0;7.334936230769231;0
7.50002;8.248677248677248;6.875;7.583333333333334;5.625;7.916665;5.0;7.249737116402116;0
8.91668;5.673076923076924;5.625;7.266666666666667;5.0;7.66666;5.0;6.575448717948719;0
6.66668;6.875;8.75;6.25;7.1875;7.2499975;10.0;7.3354175;0
9.50002;8.006172839506172;7.5;9.0;6.25;7.333333333333333;5.0;7.692903234567901;0
9.000020000000001;10.0;5.625;8.5;6.458333333333334;8.000003333333334;5.0;7.908336;1
7.91667;7.775967329428265;6.25;8.533333333333333;8.90625;8.83334;5.0;7.83582013255232;0
6.66666;8.36904761904762;7.5;8.055555555555555;6.041666666666666;8.500005;10.0;8.005754301587302;0
7.08333;3.040865384615384;7.5;3.277777777777778;5.9375;7.27778;5.0;5.271367632478633;1
7.5;9.211436711436711;7.5;7.122222222222223;8.125;7.333335;10.0;8.045898786731787;0
6.66666;6.862082362082362;7.5;5.944444444444444;7.03125;5.62499;10.0;6.806094361305362;0
7.416679999999999;8.824175824175825;6.25;4.666666666666666;6.666666666666666;7.722223333333334;5.0;6.775947831501832;0
8.75001;6.826368076368077;7.5;4.0;7.03125;5.62499;10.0;6.618397615273615;0
7.5;7.411064425770308;7.5;3.944444444444445;6.25;7.0416625;5.0;6.304434274042951;0
7.08333;9.788793103448276;5.625;7.611111111111111;8.125;7.5;10.0;8.063313842911878;0
9.000020000000001;5.698729582577132;6.875;2.833333333333333;6.25;7.166663333333333;5.0;5.852247249848761;0
0.0;4.774279029793735;6.875;6.855555555555555;7.96875;6.111109999999999;10.0;6.032563917069858;0
8.33334;7.70698051948052;7.5;9.333333333333334;6.458333333333334;7.8750025;5.0;7.712230603896105;1
7.083340000000001;8.139204545454547;5.0;4.666666666666667;7.34375;6.777773333333332;10.0;6.859437909090909;0
5.83332;5.604166666666667;7.5;3.733333333333334;7.34375;4.4166625;5.0;5.3185395;0
9.000020000000001;9.791666666666666;7.5;6.916666666666666;6.666666666666666;7.944443333333333;5.0;7.747224000000001;0
9.000020000000001;8.061538461538461;5.625;7.433333333333334;4.6875;7.33333;10.0;7.496892358974359;0
9.50002;7.962962962962963;7.5;8.416666666666666;6.041666666666667;7.555556666666667;5.0;7.591205925925927;0
7.5;5.616883116883117;7.5;4.5;4.583333333333333;5.916665;5.0;5.665042956709957;0
9.000020000000001;9.675716440422322;7.5;7.25;5.625;7.333325;10.0;8.064310288084464;0
0.0;4.978193773483628;5.625;0.6666666666666666;5.416666666666667;4.49999;5.0;3.633136754696726;0
0.0;0.0;5.0;3.711111111111112;5.3125;3.79167;5.0;3.031806222222222;0
7.91667;6.22254004576659;7.5;4.388888888888888;7.03125;6.0416625;5.0;6.075410286931096;0
9.16668;8.975313479623823;6.25;8.055555555555555;7.96875;7.541665;10.0;8.253049807035875;1
9.000020000000001;7.98941798941799;7.5;6.166666666666666;4.375;6.722216666666666;5.0;6.763162264550265;0
10.00002;7.274436090225564;7.5;8.45;3.125;7.166665;10.0;7.640722218045114;0
9.50002;7.3;7.5;7.166666666666667;5.833333333333334;7.277776666666666;5.0;7.132224000000001;0
10.00002;7.559523809523809;5.625;4.277777777777778;6.71875;5.583325;10.0;6.718502317460318;0
9.000020000000001;8.974358974358974;7.5;4.333333333333334;6.458333333333334;7.5;5.0;6.957373794871796;0
10.00002;7.822793148880106;7.5;6.133333333333333;5.625;7.416665;10.0;7.587060296442688;0
0.0;7.546428571428572;7.5;6.75;5.416666666666667;6.833333333333332;5.0;6.017619047619047;0
9.000020000000001;10.0;7.5;9.0;6.666666666666666;7.5;5.0;8.116668666666667;0
9.16668;7.604166666666666;7.5;5.166666666666667;7.5;7.291665;10.0;7.429167666666666;0
9.000020000000001;7.896825396825396;7.5;8.283333333333335;3.125;6.583335;10.0;7.515200746031747;0
10.00002;9.013914095583786;8.125;8.083333333333332;5.625;7.916665;10.0;8.377784485783424;0
9.000020000000001;9.487179487179487;7.5;5.416666666666667;6.666666666666666;7.666666666666667;10.0;7.830771230769231;0
9.000020000000001;8.694444444444445;7.5;1.75;4.583333333333334;5.83333;5.0;5.863890222222222;0
8.500020000000001;7.602657004830919;7.5;6.0;5.625;7.055553333333332;5.0;6.794144067632851;0
9.58335;7.803030303030303;7.5;5.944444444444446;7.65625;8.0000025;5.0;7.32345544949495;1
10.00002;7.870370370370371;7.5;7.25;5.0;7.333325;10.0;7.740741074074075;0
8.000020000000001;9.07041910331384;5.625;7.166666666666667;5.625;7.41666;10.0;7.655751153996102;0
9.50002;7.704585537918872;7.5;7.5;5.625;8.222223333333334;5.0;7.447863774250441;0
9.50002;5.750869548599167;7.5;6.0;5.625;6.91666;10.0;6.996007909719833;0
8.500020000000001;8.87056471764118;5.0;5.166666666666667;5.416666666666667;6.555553333333333;5.0;6.510225610194904;0
9.58335;8.75;7.5;5.644444444444443;7.1875;6.624995;5.0;7.130972888888889;0
10.00002;9.37363834422658;8.75;7.155555555555556;8.59375;8.5000025;10.0;8.740216279956428;0
8.500020000000001;6.790925124258459;7.5;7.0;6.25;7.222219999999999;5.0;6.927631024851692;0
8.000020000000001;8.48792270531401;7.5;4.583333333333334;5.833333333333334;7.333333333333333;5.0;6.714253207729469;0
9.50002;8.015873015873016;7.5;8.833333333333332;6.041666666666667;8.27778;5.0;7.829565936507937;1
7.5;8.438813025210084;7.5;7.833333333333333;6.25;7.541665;2.5;7.137762271708684;0
9.50002;3.509700176366843;7.5;2.316666666666667;5.3125;7.083320000000001;5.0;5.313189368606702;0
7.91667;6.277777777777778;7.5;5.25;5.46875;4.999995;5.0;5.894096555555556;0
9.50002;7.6991452991453;7.5;3.666666666666667;3.958333333333333;3.944443333333333;5.0;5.657886393162394;0
8.33334;7.272727272727273;7.5;6.25;7.1875;6.41666;5.0;6.789961454545455;0
8.75001;2.902972027972028;7.5;2.277777777777778;5.46875;3.33334;10.0;4.874693961149962;0
0.0;6.07070707070707;7.5;4.25;5.3125;5.1249975;5.0;4.870390914141415;0
9.16668;7.318181818181818;7.5;3.444444444444444;7.1875;6.611103333333332;10.0;6.860163919191919;0
7.00002;9.054621848739496;8.125;7.25;5.624999999999999;7.222223333333334;5.0;7.280371036414566;0
6.83334;8.083333333333332;7.5;3.25;5.0;5.055550000000001;5.0;5.711110666666666;0
5.16666;9.18456271397448;7.5;7.083333333333334;4.375;6.000005;5.0;6.657746209461563;0
9.58335;3.257575757575757;7.5;2.0;5.625;5.833336666666667;5.0;4.989017484848485;0
